DATE,Total Assets,Repurchase Agreements,U.S. Treasuries Held Outright by Federal Reserve,Mortgage-backed Securities Held by the Federal Reserves,Total Liabilities,Monetary Base,Monetary Base not Sterilized by the Federal Reserve,Excess Reserves,Treasury's General Account,Reverse Repurchase Agreements
2020-07-19,6958604.0,2.0,4253229.0,1948388.0,6919843.0,4772522.0,1932779.0,2795785.0,1740455.0,224229.0
2020-07-26,6964755.0,0.0,4265878.0,1970600.0,6925994.0,4609143.0,1937015.0,2623526.0,1777180.0,214665.0
2020-08-02,6949032.0,0.0,4293563.0,1933380.0,6910241.0,4609143.0,1943979.0,2623526.0,1792434.0,217053.0
2020-08-09,6945237.0,0.0,4305651.0,1933466.0,6906362.0,4750981.0,1951995.0,2751124.0,1706637.0,212448.0
2020-08-16,6957277.0,0.0,4320093.0,1933548.0,6918391.0,4750981.0,1957384.0,2751124.0,1635143.0,218346.0
2020-08-23,7010637.0,0.0,4345544.0,1977897.0,6971760.0,4830999.0,1960808.0,2821740.0,1636393.0,211342.0
2020-08-30,6990418.0,0.0,4358559.0,1949228.0,6951487.0,4830999.0,1965113.0,2821740.0,1607449.0,213075.0
2020-09-06,7017492.0,0.0,4386637.0,1949236.0,6978411.0,4876690.0,1972952.0,2854690.0,1651823.0,212664.0
2020-09-13,7010614.0,2.0,4393621.0,1949599.0,6971522.0,4876690.0,1981271.0,2854690.0,1570533.0,203965.0
2020-09-20,7064475.0,0.0,4407005.0,2005035.0,7025375.0,,1980305.0,,1692809.0,198482.0
2020-09-27,7093161.0,0.0,4431523.0,2024868.0,7054053.0,,1980207.0,,1661732.0,204352.0
2020-10-04,7056129.0,1000.0,4445477.0,1982775.0,7016912.0,,1983630.0,,1781679.0,205233.0
2020-10-11,7074649.0,1059.0,4469848.0,1982789.0,7035431.0,,1989441.0,,1687434.0,188543.0
2020-10-18,7151426.0,1000.0,4484978.0,2046839.0,7112204.0,,1993852.0,,1647937.0,195828.0
2020-10-25,7177265.0,1000.0,4509778.0,2047235.0,7138042.0,,1993797.0,,1699497.0,187435.0
2020-11-01,7146306.0,1000.0,4527186.0,2000305.0,7107082.0,,1996047.0,,1653039.0,201893.0
2020-11-08,7157479.0,1000.0,4538087.0,2000324.0,7118258.0,,2001134.0,,1618568.0,193037.0
2020-11-15,7175417.0,1000.0,4552731.0,2000368.0,7136194.0,,2009168.0,,1570768.0,195811.0
2020-11-22,7243080.0,1000.0,4584423.0,2051176.0,7203855.0,,2011389.0,,1546924.0,190237.0
2020-11-29,7216480.0,1000.0,4606580.0,2003592.0,7177256.0,,2017078.0,,1484036.0,197904.0
2020-12-06,7222414.0,1000.0,4614410.0,2003621.0,7183187.0,,2018824.0,,1557239.0,185537.0
2020-12-13,7242658.0,1000.0,4630538.0,2003656.0,7203428.0,,2017822.0,,1502361.0,192257.0
2020-12-20,7362592.0,1000.0,4662841.0,2079093.0,7323353.0,,2019149.0,,1615873.0,190860.0
2020-12-27,7404039.0,1000.0,4682881.0,2086574.0,7364800.0,,2028219.0,,1583308.0,198524.0
2021-01-03,7363351.0,1000.0,4688916.0,2039468.0,7324150.0,,2037973.0,,1613514.0,209763.0
2021-01-10,7334809.0,1000.0,4699421.0,2039469.0,7295604.0,,2043442.0,,1607396.0,206335.0
2021-01-17,7333968.0,1000.0,4723733.0,2039542.0,7294763.0,,2043387.0,,1575875.0,214173.0
2021-01-24,7414942.0,1000.0,4743552.0,2099849.0,7375737.0,,2048650.0,,1638331.0,206632.0
2021-01-31,7404926.0,1000.0,4766107.0,2069769.0,7365721.0,,2048517.0,,1613377.0,210578.0
2021-02-07,7410598.0,1000.0,4772074.0,2069789.0,7371395.0,,2050306.0,,1629729.0,208933.0
2021-02-14,7442225.0,800.0,4798901.0,2069790.0,7403043.0,,2051775.0,,1576744.0,212031.0
2021-02-21,7557402.0,500.0,4824057.0,2170562.0,7518205.0,,2053339.0,,1568893.0,201719.0
2021-02-28,7590111.0,500.0,4844574.0,2180678.0,7550917.0,,2053711.0,,1439646.0,205373.0
2021-03-07,7557524.0,500.0,4867279.0,2133400.0,7518323.0,,2054415.0,,1420238.0,203339.0
2021-03-14,7579901.0,500.0,4889007.0,2133436.0,7540693.0,,2057619.0,,1310273.0,193750.0
2021-03-21,7693506.0,0.0,4911633.0,2221429.0,7654287.0,,2065369.0,,1089501.0,205516.0
2021-03-28,7719622.0,0.0,4921302.0,2234807.0,7680400.0,,2082985.0,,1031908.0,234444.0
2021-04-04,7688988.0,0.0,4942277.0,2184683.0,7649734.0,,2095105.0,,1121951.0,352177.0
2021-04-11,7708882.0,0.0,4959033.0,2184684.0,7669616.0,,2101194.0,,954968.0,272073.0
2021-04-18,7793104.0,0.0,4973499.0,2249019.0,7753836.0,,2107251.0,,921685.0,281853.0
2021-04-25,7820948.0,0.0,5000306.0,2246989.0,7781679.0,,2111178.0,,1003443.0,302790.0
2021-05-02,7780962.0,0.0,5014762.0,2191305.0,7741693.0,,2114276.0,,932287.0,382891.0
2021-05-09,7810486.0,0.0,5040418.0,2191325.0,7771213.0,,2118376.0,,946134.0,388304.0
2021-05-16,7830663.0,1.0,5054395.0,2191325.0,7791272.0,,2120094.0,,864253.0,428832.0
2021-05-23,7922883.0,0.0,5071821.0,2277561.0,7883462.0,,2119844.0,,860833.0,522156.0
2021-05-30,7903541.0,46.0,5087157.0,2244265.0,7864034.0,,2123575.0,,778912.0,670433.0
2021-06-06,7935703.0,0.0,5119023.0,2244270.0,7896195.0,,2129739.0,,812087.0,672906.0
2021-06-13,7952327.0,0.0,5129891.0,2244270.0,7912815.0,,2130778.0,,673555.0,720936.0
2021-06-20,8064257.0,0.0,5153771.0,2328124.0,8024654.0,,2129545.0,,765114.0,743760.0
2021-06-27,8101945.0,0.0,5163445.0,2354155.0,8062341.0,,2130133.0,,733877.0,1055931.0
2021-07-04,8078544.0,0.0,5183385.0,2319637.0,8038940.0,,2134139.0,,851929.0,1260925.0
2021-07-11,8097773.0,0.0,5201725.0,2319637.0,8058170.0,,2139402.0,,724898.0,1049332.0
2021-07-18,8201651.0,0.0,5222570.0,2402362.0,8162047.0,,2137519.0,,657542.0,1110967.0
2021-07-25,8240530.0,0.0,5242987.0,2422177.0,8200924.0,,2135757.0,,616294.0,1136878.0
2021-08-01,8221473.0,0.0,5263740.0,2384779.0,8181875.0,,2136883.0,,536966.0,1220133.0
2021-08-08,8235073.0,0.0,5277635.0,2384785.0,8195376.0,,2139117.0,,505871.0,1216357.0
2021-08-15,8257159.0,0.0,5303495.0,2384785.0,8217425.0,,2139815.0,,389747.0,1267998.0
2021-08-22,8342598.0,0.0,5323651.0,2465638.0,8302856.0,,2138568.0,,313651.0,1385401.0
2021-08-29,8332743.0,0.0,5346372.0,2438067.0,8292978.0,,2139155.0,,258200.0,1405110.0
2021-09-05,8349173.0,0.0,5365670.0,2438068.0,8309378.0,,2142848.0,,296934.0,1376296.0
2021-09-12,8357314.0,0.0,5372741.0,2438068.0,8317428.0,,2148965.0,,200702.0,1410538.0
2021-09-19,8448770.0,0.0,5391872.0,2514156.0,8408907.0,,2147543.0,,344668.0,1375676.0
2021-09-26,8489824.0,0.0,5413374.0,2536557.0,8449956.0,,2146776.0,,272679.0,1564032.0
2021-10-03,8447981.0,0.0,5431056.0,2494684.0,8408107.0,,2147797.0,,173745.0,1702347.0
2021-10-10,8464032.0,0.0,5449277.0,2494749.0,8424180.0,,2151498.0,,95854.0,1737790.0
2021-10-17,8480942.0,0.0,5465924.0,2494759.0,8441079.0,,2155233.0,,72460.0,1657622.0
2021-10-24,8564943.0,0.0,5499267.0,2546932.0,8525083.0,,2154780.0,,117364.0,1786368.0
2021-10-31,8556181.0,0.0,5513329.0,2527777.0,8516318.0,,2155915.0,,236495.0,1721484.0
2021-11-07,8574871.0,0.0,5533219.0,2527824.0,8535005.0,,2158089.0,,286959.0,1657066.0
2021-11-14,8663117.0,0.0,5552607.0,2593366.0,8623208.0,,2164281.0,,231421.0,1752977.0
2021-11-21,8674970.0,0.0,5573525.0,2603431.0,8634330.0,,2165755.0,,178972.0,1814292.0
2021-11-28,8681771.0,0.0,5578900.0,2609726.0,8641125.0,,2169906.0,,141042.0,1758815.0
2021-12-05,8650402.0,1.0,5592119.0,2570884.0,8609749.0,,2172147.0,,159148.0,1729277.0
2021-12-12,8664524.0,1.0,5604169.0,2570918.0,8623868.0,,2170728.0,,125144.0,1787227.0
2021-12-19,8756666.0,0.0,5638289.0,2628130.0,8716001.0,,2171739.0,,58294.0,1927879.0
2021-12-26,8790495.0,0.0,5649823.0,2649661.0,8749834.0,,2181183.0,,197516.0,1982915.0
2022-01-02,8757460.0,0.0,5652272.0,2615492.0,8716799.0,,2186877.0,,283995.0,1920789.0
2022-01-09,8765721.0,0.0,5661277.0,2615560.0,8725223.0,,2187539.0,,434757.0,1795618.0
2022-01-16,8788278.0,1.0,5684737.0,2615567.0,8747781.0,,2183300.0,,489679.0,1862045.0
2022-01-23,8867834.0,1.0,5693341.0,2686262.0,8827335.0,,2183281.0,,580171.0,1963799.0
2022-01-30,8860485.0,0.0,5716217.0,2660820.0,8819978.0,,2180271.0,,639620.0,1891190.0
2022-02-06,8873211.0,0.0,5728109.0,2660845.0,8832656.0,,2180362.0,,710267.0,1906571.0
2022-02-13,8878009.0,0.0,5731864.0,2660851.0,8837472.0,,2181755.0,,679019.0,1907891.0
2022-02-20,8911033.0,0.0,5738619.0,2704613.0,8870572.0,,2184708.0,,709261.0,1901462.0
2022-02-27,8928129.0,0.0,5741778.0,2717867.0,8887596.0,,2190870.0,,674797.0,1993111.0
2022-03-06,8904455.0,1.0,5749106.0,2691358.0,8863346.0,,2198936.0,,685491.0,1775652.0
2022-03-13,8910748.0,1.0,5753385.0,2691361.0,8869639.0,,2209407.0,,609369.0,1786246.0
2022-03-20,8954306.0,1.0,5758267.0,2729931.0,8913198.0,,2214221.0,,621527.0,1864637.0
2022-03-27,8962474.0,0.0,5759149.0,2738760.0,8921365.0,,2216134.0,,576442.0,2054582.0
2022-04-03,8937142.0,1.0,5760030.0,2715250.0,8896034.0,,2218660.0,,556791.0,2040783.0
2022-04-10,8937592.0,3.0,5761052.0,2715355.0,8896432.0,,2221338.0,,545584.0,1975638.0
2022-04-17,8965487.0,1.0,5762054.0,2740185.0,8924269.0,,2221637.0,,543536.0,2070332.0
2022-04-24,8955851.0,0.0,5763035.0,2730687.0,8914606.0,,2220817.0,,907526.0,2164277.0
2022-05-01,8939199.0,0.0,5764013.0,2715012.0,8897939.0,,2220968.0,,957419.0,2091563.0
2022-05-08,8939972.0,1.0,5765229.0,2715020.0,8898713.0,,2222991.0,,964412.0,2098553.0
2022-05-15,8942008.0,0.0,5766625.0,2715021.0,8900394.0,,2224033.0,,919331.0,2174763.0
2022-05-22,8945898.0,0.0,5768021.0,2733823.0,8904284.0,,2223294.0,,866726.0,2241622.0
2022-05-29,8914281.0,0.0,5769417.0,2707446.0,8872668.0,,2226174.0,,801714.0,2258221.0
2022-06-05,8915050.0,0.0,5770779.0,2707446.0,8873436.0,,2230448.0,,780575.0,2230540.0
2022-06-12,8918254.0,0.0,5771393.0,2707446.0,8876586.0,,2229086.0,,683892.0,2404314.0
2022-06-19,8932420.0,0.0,5762730.0,2727567.0,8890747.0,,2227101.0,,769937.0,2421604.0
2022-06-26,8934346.0,0.0,5763344.0,2728815.0,8892673.0,,2228812.0,,745052.0,2516146.0
2022-07-03,8913553.0,1.0,5763933.0,2709328.0,8871849.0,,2231322.0,,759845.0,2488247.0
2022-07-10,8891851.0,0.0,5744344.0,2709336.0,8850147.0,,2235081.0,,687943.0,2440650.0
2022-07-17,8895867.0,2.0,5745528.0,2709337.0,8854161.0,,2229980.0,,618740.0,2442840.0
2022-07-24,8899213.0,0.0,5733027.0,2726261.0,8857506.0,,2226065.0,,616348.0,2534475.0
2022-07-31,8890004.0,1.0,5734180.0,2717379.0,8848295.0,,2224973.0,,615515.0,2484253.0
2022-08-07,8874620.0,0.0,5719119.0,2717552.0,8832909.0,,2225950.0,,566577.0,2447840.0
2022-08-14,8879138.0,0.0,5720572.0,2717568.0,8837343.0,,2226628.0,,561140.0,2445699.0
2022-08-21,8849762.0,0.0,5699175.0,2727473.0,8807966.0,,2226527.0,,539278.0,2467848.0
2022-08-28,8851436.0,0.0,5700628.0,2725906.0,8809639.0,,2226320.0,,530196.0,2494360.0
2022-09-04,8826093.0,0.0,5694997.0,2709288.0,8784292.0,,2228832.0,,669911.0,2528284.0
2022-09-11,8822401.0,5.0,5690760.0,2709291.0,8780566.0,,2234344.0,,582921.0,2459898.0
2022-09-18,8832759.0,0.0,5687031.0,2718526.0,8790925.0,,2230831.0,,617997.0,2526689.0
2022-09-25,8816802.0,0.0,5673919.0,2714887.0,8774954.0,,2227492.0,,690286.0,2611368.0
2022-10-02,8795567.0,1.0,5671848.0,2698158.0,8753720.0,,2228649.0,,661920.0,2638289.0
2022-10-09,8759053.0,0.0,5633926.0,2698158.0,8717194.0,,2233344.0,,622131.0,2544845.0
2022-10-16,8758969.0,0.0,5629841.0,2698158.0,8717098.0,,2237778.0,,583513.0,2580347.0
2022-10-23,8743922.0,10.0,5611953.0,2698651.0,8702050.0,,2234202.0,,640613.0,2571659.0
2022-10-30,8723090.0,1.0,5608738.0,2678519.0,8681216.0,,2234457.0,,636327.0,2489364.0
2022-11-06,8676870.0,1.0,5574965.0,2678523.0,8634995.0,,2236573.0,,552089.0,2580600.0
2022-11-13,8678886.0,1.0,5575232.0,2678524.0,8637300.0,,2242141.0,,517340.0,2592090.0
2022-11-20,8625620.0,10.0,5535051.0,2676881.0,8584035.0,,2243291.0,,472185.0,2476091.0
2022-11-27,8621390.0,0.0,5535323.0,2672083.0,8579805.0,,2246419.0,,492754.0,2430204.0
2022-12-04,8584576.0,0.0,5515984.0,2658756.0,8542991.0,,2247656.0,,532791.0,2496506.0
2022-12-11,8582735.0,0.0,5514496.0,2658756.0,8540940.0,,2245879.0,,410853.0,2519549.0
2022-12-18,8583413.0,3.0,5513754.0,2658633.0,8541615.0,,2244517.0,,342104.0,2551440.0
2022-12-25,8564411.0,0.0,5501030.0,2653222.0,8522612.0,,2249145.0,,434922.0,2562362.0
2023-01-01,8551169.0,0.0,5500834.0,2641402.0,8509370.0,,2257171.0,,409809.0,2627152.0
2023-01-08,8507429.0,1.0,5457751.0,2641402.0,8465606.0,,2257632.0,,379620.0,2561883.0
2023-01-15,8508587.0,0.0,5456426.0,2641402.0,8466761.0,,2248874.0,,346426.0,2547806.0
2023-01-22,8489039.0,1.0,5436722.0,2639940.0,8447213.0,,2244869.0,,377500.0,2503262.0
2023-01-29,8470557.0,0.0,5435582.0,2624735.0,8428731.0,,2241074.0,,572622.0,2415204.0
2023-02-05,8433610.0,11.0,5397388.0,2624735.0,8391769.0,,2246607.0,,500852.0,2414345.0
2023-02-12,8435369.0,1.0,5397022.0,2624735.0,8392837.0,,2248309.0,,495838.0,2418931.0
2023-02-19,8384767.0,0.0,5364607.0,2623512.0,8342231.0,,2248727.0,,439703.0,2362504.0
2023-02-26,8382190.0,0.0,5364291.0,2620248.0,8339653.0,,2251897.0,,451307.0,2471357.0
2023-03-05,8339684.0,0.0,5336147.0,2610040.0,8297142.0,,2254181.0,,351015.0,2500611.0
2023-03-12,8342283.0,0.0,5335948.0,2610040.0,8299785.0,,2257801.0,,311731.0,2560350.0
2023-03-19,8639300.0,0.0,5328927.0,2608741.0,8596799.0,,2260367.0,,277643.0,2423126.0
2023-03-26,8733787.0,60000.0,5328976.0,2605235.0,8691286.0,,2268721.0,,199856.0,2649984.0
2023-04-02,8705942.0,55000.0,5329303.0,2594480.0,8663740.0,,2273392.0,,162758.0,2632542.0
2023-04-09,8632384.0,40000.0,5280287.0,2594480.0,8590182.0,,2274160.0,,140688.0,2599403.0
2023-04-16,8614797.0,30000.0,5280914.0,2594480.0,8572595.0,,2274081.0,,86554.0,2676727.0
2023-04-23,8593263.0,20000.0,5265070.0,2593042.0,8551061.0,,2272847.0,,265095.0,2666343.0
2023-04-30,8562768.0,0.0,5265728.0,2575776.0,8520563.0,,2273532.0,,296209.0,2638805.0
2023-05-07,8503994.0,0.0,5222684.0,2575780.0,8461789.0,,2278366.0,,188309.0,2640951.0
2023-05-14,8503017.0,25.0,5223146.0,2575780.0,8460614.0,,2282686.0,,154808.0,2618178.0
2023-05-21,8456760.0,6.0,5194610.0,2574428.0,8414358.0,,2283328.0,,68332.0,2598627.0
2023-05-28,8436255.0,30.0,5194961.0,2570425.0,8393854.0,,2287233.0,,49473.0,2611006.0
2023-06-04,8385854.0,0.0,5164237.0,2558236.0,8343446.0,,2293934.0,,48512.0,2615677.0
2023-06-11,8389325.0,0.0,5161822.0,2558236.0,8346912.0,,2293468.0,,77500.0,2508076.0
2023-06-18,8388323.0,0.0,5160251.0,2558172.0,8345910.0,,2292235.0,,134857.0,2437071.0
2023-06-25,8362060.0,2.0,5145712.0,2553350.0,8319645.0,,2292443.0,,292106.0,2370269.0
2023-07-02,8340914.0,0.0,5145080.0,2538138.0,8298499.0,,2293316.0,,408561.0,2271871.0
2023-07-09,8298312.0,0.0,5106460.0,2538138.0,8255896.0,,2296997.0,,446864.0,2191320.0
2023-07-16,8296923.0,3.0,5104348.0,2538138.0,8254507.0,,2291655.0,,517418.0,2147843.0
2023-07-23,8274552.0,25.0,5083036.0,2538059.0,8232138.0,,2285227.0,,537441.0,2058685.0
2023-07-30,8243344.0,1.0,5080981.0,2517559.0,8200930.0,,2282829.0,,549897.0,2066975.0
2023-08-06,8206764.0,1.0,5048025.0,2517559.0,8164222.0,,2283068.0,,460926.0,2072409.0
2023-08-13,8208241.0,0.0,5048370.0,2517559.0,8165531.0,,2282620.0,,432262.0,2096452.0
2023-08-20,8145727.0,6.0,5006075.0,2517483.0,8103008.0,,2279767.0,,384814.0,2096666.0
