,URL
"U.S. Diffusion Index, New Orders, 225 Companies, One Month Span 01-06/1948; 08/1948-06/1951; 08/1951-06/1952; 08/1952-06/1953; 08/1953-06/1954; 08/1954-06/1955; 08/1955-06/1956; 08/1956-07/1957; 09/1957-05/1958; 07-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16087a.dat
"U.S. Diffuson Index, New Orders, 225 Companies, One Month Span, Seasonally Adjusted 01-06/1948; 08/1948-06/1951; 08/1951-06/1952; 08/1952-06/1953; 08/1953-06/1954; 08/1954-06/1955; 08/1955-06/1956; 08/1956-07/1957;",https://data.nber.org/databases/macrohistory/rectdata/16/m16087b.dat
"U.S. Cumulated Net Diffusion Index, Industrial Raw Materials Spot Market Prices, Thirteen Commodities, Three Month Span 03/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16091.dat
"U.S. Diffusion Index, Manufacturers' New Orders For Durable Goods, Thirteen Industries, Four-Seven Month Span, 04/1919-12/1938",https://data.nber.org/databases/macrohistory/rectdata/16/m16092.dat
"U.S. Diffusion Index, New Orders For Investment Goods, Seventy Series, Specific Cycle Span, Seasonally Adjusted 01/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16093.dat
"U.S. Diffusion Index, Employment in Nonagricultural Establishments, Thirty-Two Industries, One Month Span, 04/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16095.dat
"U.S. Diffusion Index, Manufacturing Employment, 11-22 Industries, One Month Span, Seasonally Adjusted 02/1919-12/1923",https://data.nber.org/databases/macrohistory/rectdata/16/m16096a.dat
"U.S. Diffusion Index, Manufacturing Employment, 11-22 Industries, One Month Span, Seasonally Adjusted 02/1923-08/1939",https://data.nber.org/databases/macrohistory/rectdata/16/m16096b.dat
"U.S. Diffusion Index, Manufacturing Employment, 11-22 Industries, One Month Span, Seasonally Adjusted 02/1947-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16096c.dat
"U.S. Diffusion Index, Industrial Production, One Month Span, 15-26 Industries, Seasonally Adjusted 02/1919-12/1923",https://data.nber.org/databases/macrohistory/rectdata/16/m16097a.dat
